0
740.0
2413.0
250.0
1181.0
677.0
1247.0
270.0
278.0
279.0
502.0
797.0
495.0
1008.0
482.0
373.0
460.0
221.0
815.0
529.0
323.0
1872.0
855.0
1326.0
426.0
666.0
1046.0
2900.0
572.0
988.0
1035.0
453.0
306.0
529.0
350.0
1919.0
1673.0
571.0
1333.0
556.0
2104.0
785.0
488.0
505.0
674.0
479.0
401.0
469.0
1957.0
269.0
590.0
974.0
1046.0
2293.0
187.0
1596.0
1504.0
423.0
753.0
920.0
463.0
1113.0
1226.0
997.0
446.0
""
1013.0
516.0
1644.0
411.0
256.0
400.0
835.0
899.0
1238.0
2622.0
546.0
528.0
489.0
3475.0
863.0
776.0
769.0
700.0
1709.0
2689.0
629.0
1234.0
210.0
691.0
683.0
""
568.0
768.0
1294.0
1247.0
541.0
744.0
1204.0
541.0
585.0
1645.0
185.0
1121.0
524.0
829.0
263.0
1497.0
1458.0
633.0
1148.0
1254.0
976.0
359.0
""
733.0
1017.0
181.0
426.0
690.0
485.0
625.0
3065.0
237.0
415.0
811.0
556.0
203.0
1182.0
1187.0
2212.0
553.0
329.0
1376.0
318.0
1284.0
217.0
377.0
""
637.0
1144.0
2846.0
569.0
883.0
793.0
882.0
904.0
592.0
439.0
1225.0
1835.0
3027.0
1230.0
478.0
289.0
474.0
558.0
1627.0
317.0
366.0
1690.0
838.0
392.0
1491.0
979.0
315.0
683.0
1749.0
571.0
1661.0
682.0
934.0
""
1392.0
686.0
423.0
1080.0
693.0
1074.0
1238.0
1045.0
2709.0
460.0
1120.0
1544.0
1479.0
""
673.0
1738.0
316.0
229.0
577.0
1843.0
4013.0
953.0
393.0
738.0
864.0
473.0
807.0
355.0
1948.0
872.0
799.0
580.0
566.0
895.0
1286.0
471.0
268.0
606.0
837.0
1333.0
1585.0
843.0
2368.0
247.0
1307.0
475.0
706.0
362.0
1135.0
190.0
947.0
1420.0
604.0
664.0
1590.0
374.0
683.0
306.0
1047.0
258.0
729.0
464.0
672.0
1056.0
645.0
897.0
1138.0
450.0
576.0
500.0
1587.0
495.0
2496.0
864.0
875.0
566.0
2138.0
1075.0
836.0
1446.0
556.0
1609.0
375.0
530.0
2709.0
662.0
""
378.0
2950.0
325.0
804.0
237.0
1882.0
383.0
487.0
391.0
1226.0
1405.0
1285.0
556.0
725.0
203.0
476.0
963.0
991.0
451.0
528.0
540.0
493.0
999.0
232.0
1128.0
414.0
741.0
482.0
409.0
330.0
868.0
409.0
306.0
217.0
567.0
1030.0
620.0
589.0
991.0
291.0
195.0
623.0
275.0
1020.0
1066.0
271.0
720.0
456.0
""
468.0
828.0
1074.0
816.0
201.0
638.0
359.0
879.0
526.0
362.0
1270.0
1397.0
354.0
367.0
1590.0
1003.0
708.0
305.0
1059.0
830.0
364.0
1696.0
1087.0
819.0
397.0
1037.0
884.0
772.0
499.0
879.0
2768.0
191.0
1453.0
617.0
1024.0
694.0
159.0
868.0
419.0
587.0
582.0
536.0
670.0
459.0
1777.0
1729.0
1141.0
494.0
591.0
819.0
518.0
1334.0
355.0
557.0
3247.0
226.0
305.0
264.0
389.0
173.0
958.0
1174.0
627.0
175.0
337.0
""
787.0
549.0
2911.0
604.0
2070.0
618.0
364.0
1622.0
2003.0
299.0
718.0
