-4.800161128311182523e-02,0.000000000000000000e+00
-5.495041379340372123e-02,1.000000000000000000e+02
-7.117909993274085245e-02,2.000000000000000000e+02
-1.002179164381172549e-01,3.000000000000000000e+02
-1.463478506076860697e-01,4.000000000000000000e+02
-2.181426135254009580e-01,5.000000000000000000e+02
-3.291635892434220945e-01,6.000000000000000000e+02
-4.999586963690806907e-01,7.000000000000000000e+02
-7.606406733547299570e-01,8.000000000000000000e+02
-1.153376114048658252e+00,9.000000000000000000e+02
-1.733269209188950999e+00,1.000000000000000000e+03
-2.564931447704133838e+00,1.100000000000000000e+03
-3.711447512046305075e+00,1.200000000000000000e+03
-5.214336509649768026e+00,1.300000000000000000e+03
-7.068828289230030038e+00,1.400000000000000000e+03
-9.206171802537522098e+00,1.500000000000000000e+03
-1.149710074648560187e+01,1.600000000000000000e+03
-1.378187066740652611e+01,1.700000000000000000e+03
-1.591525096281764817e+01,1.800000000000000000e+03
-1.780314213427885406e+01,1.900000000000000000e+03
-1.941355584870348139e+01,2.000000000000000000e+03
-2.076341448531809064e+01,2.100000000000000000e+03
-2.189539741279801177e+01,2.200000000000000000e+03
-2.285750804504982625e+01,2.300000000000000000e+03
-2.369052849365137803e+01,2.400000000000000000e+03
-2.442364362537266942e+01,2.500000000000000000e+03
-2.507609581325353432e+01,2.600000000000000000e+03
-2.566112438124208595e+01,2.700000000000000000e+03
-2.618893132621199271e+01,2.800000000000000000e+03
-2.666797048446260376e+01,2.900000000000000000e+03
-2.710556654608349092e+01,3.000000000000000000e+03
-2.750837706135255800e+01,3.100000000000000000e+03
-2.788247629787623794e+01,3.200000000000000000e+03
-2.823309425946815310e+01,3.300000000000000000e+03
-2.856439433086045909e+01,3.400000000000000000e+03
-2.887952971021504212e+01,3.500000000000000000e+03
-2.918092016303648606e+01,3.600000000000000000e+03
-2.947055867701033094e+01,3.700000000000000000e+03
-2.975020712191851402e+01,3.800000000000000000e+03
-3.002145216902111002e+01,3.900000000000000000e+03
-3.028568124819100760e+01,4.000000000000000000e+03
-3.054407106623666124e+01,4.100000000000000000e+03
-3.079764110934903698e+01,4.200000000000000000e+03
-3.104733562935111024e+01,4.300000000000000000e+03
-3.129404470717005893e+01,4.400000000000000000e+03
-3.153852481197253610e+01,4.500000000000000000e+03
-3.178129816010470066e+01,4.600000000000000000e+03
-3.202266700223879781e+01,4.700000000000000000e+03
-3.226285397032094693e+01,4.800000000000000000e+03
-3.250209359721286972e+01,4.900000000000000000e+03
-3.274054808605209388e+01,5.000000000000000000e+03
-3.297817304708183883e+01,5.100000000000000000e+03
-3.321473613267920655e+01,5.200000000000000000e+03
-3.344995869739206285e+01,5.300000000000000000e+03
-3.368356898465791716e+01,5.400000000000000000e+03
-3.391519241221332237e+01,5.500000000000000000e+03
-3.414421260055807750e+01,5.600000000000000000e+03
-3.436974930377317605e+01,5.700000000000000000e+03
-3.459078588856409908e+01,5.800000000000000000e+03
-3.480637731603838603e+01,5.900000000000000000e+03
-3.501579617172903625e+01,6.000000000000000000e+03
-3.521853136253385230e+01,6.100000000000000000e+03
-3.541424257120188201e+01,6.200000000000000000e+03
-3.560278458012356140e+01,6.300000000000000000e+03
-3.578423666398713721e+01,6.400000000000000000e+03
-3.595884269230177921e+01,6.500000000000000000e+03
-3.612689970326368183e+01,6.600000000000000000e+03
-3.628869042241224463e+01,6.700000000000000000e+03
-3.644449590200694900e+01,6.800000000000000000e+03
-3.659464979582133992e+01,6.900000000000000000e+03
-3.673957062093514025e+01,7.000000000000000000e+03
-3.687972644913766374e+01,7.100000000000000000e+03
-3.701552552073340507e+01,7.200000000000000000e+03
-3.714718870841234377e+01,7.300000000000000000e+03
-3.727471528207139784e+01,7.400000000000000000e+03
-3.739800062248598067e+01,7.500000000000000000e+03
-3.751700403654729143e+01,7.600000000000000000e+03
-3.763180837082935426e+01,7.700000000000000000e+03
-3.774254675210355003e+01,7.800000000000000000e+03
-3.784929779367725189e+01,7.900000000000000000e+03
-3.795205077501901769e+01,8.000000000000000000e+03
-3.805076807010102868e+01,8.100000000000000000e+03
-3.814548643553238350e+01,8.200000000000000000e+03
-3.823637471567973733e+01,8.300000000000000000e+03
-3.832372022230983077e+01,8.400000000000000000e+03
-3.840787264511549637e+01,8.500000000000000000e+03
-3.848918379176620874e+01,8.600000000000000000e+03
-3.856796365820740391e+01,8.700000000000000000e+03
-3.864445669678876527e+01,8.800000000000000000e+03
-3.871883523411325712e+01,8.900000000000000000e+03
-3.879120662942945330e+01,9.000000000000000000e+03
-3.886163143873419301e+01,9.100000000000000000e+03
-3.893014843251485502e+01,9.200000000000000000e+03
