0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555768e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177777777777777729e-01,0.000000000000000000e+00,3.744444444444444686e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.566666666666666652e-01,3.666666666666666685e-02,0.000000000000000000e+00,5.176666666666666750e+00,2.878888888888889053e+00,7.900000000000000355e-01,1.093999999999999950e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033333333333333437e+00,9.407777777777777573e+00,1.869777777777777672e+01,4.720777777777777828e+01,4.604777777777777459e+01,9.579999999999999716e+01,1.265422222222222217e+02,1.347299999999999898e+02,2.192177777777777692e+02,2.364000000000000057e+02,2.513555555555555543e+02,2.838211111111111222e+02,2.919822222222222194e+02,3.255533333333333417e+02,3.218677777777778033e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.877777777777777990e-01,2.555555555555555705e-02,1.673444444444444557e+01,3.890999999999999659e+01,1.832733333333333405e+02,2.405711111111111222e+02,2.894011111111111063e+02,3.381744444444444184e+02,3.652355555555555497e+02,4.096566666666666947e+02,4.349300000000000068e+02,4.476899999999999977e+02,4.678688888888888755e+02,4.907822222222222308e+02,5.129222222222222172e+02,5.248977777777778329e+02,5.395499999999999545e+02,5.483622222222222717e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.037777777777777688e+00,2.898222222222222300e+01,1.166611111111111114e+02,2.031411111111111154e+02,2.761466666666666470e+02,3.395522222222222126e+02,3.939033333333333076e+02,4.348522222222222240e+02,4.777266666666666879e+02,5.028211111111111222e+02,5.370877777777777737e+02,5.622177777777777692e+02,5.872200000000000273e+02,6.066744444444444753e+02,6.281100000000000136e+02,6.443555555555556111e+02,6.648311111111111131e+02,6.789588888888888505e+02,6.860855555555555156e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071288888888888948e+02,2.041555555555555657e+02,2.982955555555555520e+02,3.738244444444444525e+02,4.316733333333333462e+02,4.833566666666666833e+02,5.258222222222221944e+02,5.666822222222222081e+02,6.052288888888888323e+02,6.352699999999999818e+02,6.619377777777777965e+02,6.900722222222221944e+02,7.003099999999999454e+02,7.241366666666666561e+02,7.420344444444444889e+02,7.594444444444444571e+02,7.670422222222222217e+02,7.864622222222221808e+02
